id,category,subcategory,subsubcategory,description,difficulty,tags
8ddcb3b4-cbdd-4472-a6d6-fbeecbfd3a94,Security & Cryptography,Secure Software Development,Static Code Analysis & Vulnerability Detection,"Build a CLI script that runs Bandit on Python, SpotBugs on Java, and ESLint security rules on JavaScript within a provided multi-language project, converting each report into SARIF format and merging them. Deduplicate findings by file path and CWE ID, then output a prioritized CSV listing severity, location, and suggested remediation steps.",,
90debcb5-2993-458a-b1eb-7b69f7bf17d0,Security & Cryptography,Secure Software Development,Static Code Analysis & Vulnerability Detection,"Author a custom Semgrep rule set that models taint flow across a mixed Python/Node.js codebase to detect untrusted input reaching command execution, SQL queries (string interpolation), and unsafe path joins (zip-slip). Run the rules to produce a SARIF report, refactor the code to remediate all high-severity findings, and re-run to confirm zero remaining issues.",,
1062e2e8-c6e1-4a51-a7d8-ac019906efe0,Security & Cryptography,Security Monitoring & Compliance,Alerting & Incident Response Automation,"Build a lightweight fail2ban-style responder that tails a custom service log, detects credential-stuffing/401-flood patterns via a regex filter, and posts JSON alerts to a local webhook endpoint. On threshold breach, automatically quarantine offending IPs by appending to a persistent blocklist enforced by a provided mock-firewall script, with tests that simulate attacks and benign traffic to verify correct alerting and no false positives.",,
d4e485c0-18cc-4b82-9b96-20601c0bf5a4,Security & Cryptography,Security Monitoring & Compliance,Alerting & Incident Response Automation,"Implement a real-time incident responder that tails auth and HTTP logs, loads YAML rule files defining thresholds over sliding windows, and on matches emits HMAC-signed JSON alerts while executing mapped actions (append IP with TTL to /app/blocked_ips, lock a user, or disable a service) and producing a triage bundle with relevant logs, process tree, and socket info. Validation simulates brute-force SSH and repeated 403s, expecting alert files in /app/alerts, auto-expiring IP entries, and timestamped incident report directories with captured evidence.",,
763f4792-a1a0-4c76-bab9-b1a3b96f4073,Security & Cryptography,Security Monitoring & Compliance,Alerting & Incident Response Automation,"Build a correlation-driven incident responder that tails auth and web access logs to detect account takeover patterns (failed logins from IP A, success from IP B, then privileged action within 5 minutes) and, upon detection, automatically disables the user, revokes sessions, writes a firewall block, and emits both JSON and human-readable alerts with a timeline. Provide an executable CLI to replay logs from files for testing and a stateful deduplication mechanism with auto-expiry of blocks.",,
145d94fb-d48d-4515-afe1-9cdb02448ecd,Security & Cryptography,Security Monitoring & Compliance,Alerting & Incident Response Automation,"Configure auditd to log reads of files under /app/secrets and any subsequent outbound network connection by the same PID, then build a responder that correlates events within 10 seconds, quarantines the executable and blocks its egress via nftables. The responder must also POST a JSON alert to a local webhook and write a detailed incident record to /app/incidents/incident-*.json.",,
d653cf93-071c-4be6-bfb5-8b89a0f6d006,Security & Cryptography,Security Monitoring & Compliance,Alerting & Incident Response Automation,"Create a Python daemon that continuously tails a mock authentication log in /app/var/log/auth.log, detects patterns of repeated failed SSH logins, queries a provided IP reputation REST API, updates a simulated firewall rule file (/app/firewall.rules) to block flagged IPs, and sends alert emails via a fake SMTP server.",,
f760a0e9-ef6d-40d3-9105-cc8ac0f00aeb,Security & Cryptography,Security Monitoring & Compliance,Alerting & Incident Response Automation,"Create a Bash-based incident response tool that watches /var/log/auth.log for SSH authentication failures and aggregates events to detect brute-force attacks, then automatically blocks offending IPs via iptables. The tool must send formatted alerts to a configured Slack webhook and log each incident as a JSON entry in /app/incidents.json with timestamp, source IP, and action taken.",,
3580fee5-9554-4d5f-bdfe-657bd5223b96,Security & Cryptography,Security Monitoring & Compliance,Audit Logging & Monitoring Setup,"Configure auditd with rules to log modifications to /etc/passwd, user login/logout and Docker exec events, and set up rsyslog to forward these logs securely to a remote server. Run the supplied event generator and verify correct entries were logged and forwarded, outputting a JSON summary of event types and counts.",,
e00b0e8c-712a-4c3b-8720-3ac981f6bea4,Security & Cryptography,Security Monitoring & Compliance,Audit Logging & Monitoring Setup,"Create an idempotent Bash script to configure auditd with rules for user authentication events, file changes in /etc, and network socket creations, forwarding logs in JSON format over TCP to a local syslog server. Include a test harness that simulates representative events, captures the forwarded logs, and verifies they conform to the expected schema and content.",,
77e47780-d4ca-4d75-87c3-b23b6dbd341b,Security & Cryptography,Security Monitoring & Compliance,Audit Logging & Monitoring Setup,"Enable persistent journald storage and configure auditd rules to log all execve by uid 0, any chmod that adds setuid/setgid bits, and writes under /app/secure. Validate by triggering events and generate /app/audit_report.json summarizing counts and the latest five matching events from both audit logs and the journal.",,
a1074c0f-bdf5-4827-9845-83eb74f78f01,Security & Cryptography,Security Monitoring & Compliance,Audit Logging & Monitoring Setup,"Write an idempotent Bash script that configures auditd to log all file access events under /etc, sets up daily rotation for /var/log/audit/audit.log, and enables rsyslog forwarding of audit logs to localhost:514/udp. Simulate an /etc/passwd modification and verify the resulting audit event appears on the remote log endpoint.",,
448955fd-ff07-40f4-81ab-363054d8f1aa,Security & Cryptography,Security Monitoring & Compliance,Audit Logging & Monitoring Setup,"Automate the configuration of auditd to capture execve, file access, and user authentication events, then set up rsyslog to forward these logs over TLS to a remote SIEM endpoint. Generate sample events to validate end-to-end delivery and integrity by querying the centralized log store for the injected entries.",,
202f2ba5-f973-4c48-b372-bd7730ef5a31,Security & Cryptography,Security Monitoring & Compliance,Security Policy Compliance,"Develop a Python script that loads Docker image tarballs under /app/images and evaluates each against the CIS Docker Benchmark v1.2 controls—verifying root user usage, privileged mode, dropped capabilities, read-only root filesystem, seccomp profile, and SELinux labels. The script should output a UTF-8 CSV with columns for image name, control ID, description, and pass/fail status.",,
b641a1c2-b0b4-4d38-9ee7-6ab6f26cb9e1,Security & Cryptography,Security Monitoring & Compliance,Security Policy Compliance,"Build a terminal-based compliance scanner/remediator that evaluates a Debian/Ubuntu image against a small set of CIS Level 1 controls (SSH configuration, password/PAM policy, world-writable files, and root PATH safety), emitting a deterministic JSON report to /app/output/report.json. When invoked with --fix, apply compliant changes idempotently and record a rollback plan at /app/output/rollback.sh.",,
28d7b1b8-89d6-4c9a-9ea1-7b39559c85a4,Security & Cryptography,Security Monitoring & Compliance,Security Policy Compliance,"Build a lightweight compliance tool that gathers Linux system facts to JSON and evaluates them with OPA/Rego policies implementing a subset of CIS Linux controls, emitting both JUnit XML and a human-readable report in /app/report. Provide idempotent remediation scripts for failing checks (e.g., SSH root login, file permissions, password aging), re-run to reach at least 90% passing, and archive before/after evidence.",,
6559562d-fcf2-4337-a721-2fb722c27aff,Security & Cryptography,Security Monitoring & Compliance,Security Policy Compliance,"Implement a Python CLI that validates a minimal CIS Ubuntu Server baseline by auditing password/PAM policy, SSH hardening, key sysctl settings, and world-writable permissions, emitting a structured JSON pass/fail report with remediation guidance. Provide an idempotent --fix mode that backs up affected files and applies compliant configurations where safe.",,
